BLH_ID,type,family,common_name,genus,organism,primer,short,BC,Code,Barcode,OTU ,Sequences,blh_mix_count,time_period,Year,Date,region,region_original,site_name,Terpene,host_plant,extraction_date,nucleic_acid,purity,quality,BCTV,CPt,S_citri
P125,Mustard,Brassicaceae,unknown,Pseudofortuynia,Pseudofortuynia leucoclada,trnF,NA,bc1100,NA,bc1103,1,4,1, June,2020,44007,Paterson,Paterson,H,NA,Russian thistle,NA,NA,NA,NA,1,1,0
P126,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,NA,bc1097,NA,bc1105,6,5,1, June,2020,44007,Paterson,Paterson,I,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P126,Pigweed,Amaranthaceae,Spiny pigweed,Amaranthus,Amaranthus spinosus,trnF,NA,bc1097,NA,bc1105,14,2,1, June,2020,44007,Paterson,Paterson,I,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P126,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1097,NA,bc1105,78,112,1, June,2020,44007,Paterson,Paterson,I,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P126,Crop,Asteraceae,Lettuce,Lactuca,Lactuca sativa,trnF,NA,bc1097,NA,bc1105,7,5,1, June,2020,44007,Paterson,Paterson,I,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P127,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,NA,bc1100,NA,bc1105,10,7,1, June,2020,44007,Pasco,Pasco,M,NA,Lambsquarter,NA,NA,NA,NA,0,1,0
P127,Pigweed,Amaranthaceae,Smooth pigweed,Amaranthus,Amaranthus hybridus,ITS,NA,bc1133,NA,bc1171,1,13,1, June,2020,44007,Pasco,Pasco,M,NA,Lambsquarter,NA,NA,NA,NA,0,1,0
P127,Pigweed,Amaranthaceae,Pigweed,Amaranthus,Amaranthus capensis,trnF,NA,bc1100,NA,bc1105,6,3,1, June,2020,44007,Pasco,Pasco,M,NA,Lambsquarter,NA,NA,NA,NA,0,1,0
P127,Pigweed,Amaranthaceae,Spiny pigweed,Amaranthus,Amaranthus spinosus,trnF,NA,bc1100,NA,bc1105,4,5,1, June,2020,44007,Pasco,Pasco,M,NA,Lambsquarter,NA,NA,NA,NA,0,1,0
P127,Tree,Fabaceae,Black Locust,Robinia,Robinia pseudoacacia,ITS,NA,bc1133,NA,bc1171,2,10,1, June,2020,44007,Pasco,Pasco,M,NA,Lambsquarter,NA,NA,NA,NA,0,1,0
P127,Tree,Fabaceae,Black Locust,Robinia,Robinia pseudoacacia,trnF,NA,bc1100,NA,bc1105,5,3,1, June,2020,44007,Pasco,Pasco,M,NA,Lambsquarter,NA,NA,NA,NA,0,1,0
P127,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,trnF,NA,bc1100,NA,bc1105,2,7,1, June,2020,44007,Pasco,Pasco,M,NA,Lambsquarter,NA,NA,NA,NA,0,1,0
P127,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1100,NA,bc1105,1,17,1, June,2020,44007,Pasco,Pasco,M,NA,Lambsquarter,NA,NA,NA,NA,0,1,0
P128,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1105,NA,bc1111,13,,1, June,2020,44007,Pasco,Pasco,M,NA,Kochia,NA,NA,NA,NA,0,0,0
P129,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,NA,bc1133,NA,bc1190,4,93,1, June,2020,44007,Pasco,Pasco,M,NA,Kochia,NA,NA,NA,NA,1,0,0
P129,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,NA,bc1105,NA,bc1113,33,100,1, June,2020,44007,Pasco,Pasco,M,NA,Kochia,NA,NA,NA,NA,1,0,0
P129,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,NA,bc1133,NA,bc1190,2,3,1, June,2020,44007,Pasco,Pasco,M,NA,Kochia,NA,NA,NA,NA,1,0,0
P129,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,NA,bc1133,NA,bc1190,4,2,1, June,2020,44007,Pasco,Pasco,M,NA,Kochia,NA,NA,NA,NA,1,0,0
P129,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1105,NA,bc1113,3,12,1, June,2020,44007,Pasco,Pasco,M,NA,Kochia,NA,NA,NA,NA,1,0,0
P130,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,ITS,NA,bc1133,NA,bc1191,1,106,1, June,2020,44007,Pasco,Pasco,M,NA,Kochia,NA,NA,NA,NA,0,0,0
P130,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,trnF,NA,bc1105,NA,bc1114,39,101,1, June,2020,44007,Pasco,Pasco,M,NA,Kochia,NA,NA,NA,NA,0,0,0
P130,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,NA,bc1133,NA,bc1191,5,181,1, June,2020,44007,Pasco,Pasco,M,NA,Kochia,NA,NA,NA,NA,0,0,0
P130,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1105,NA,bc1114,348,480,1, June,2020,44007,Pasco,Pasco,M,NA,Kochia,NA,NA,NA,NA,0,0,0
P130,Crop,Apiaceae,Carrot,Daucus,Daucus carota,ITS,NA,bc1133,NA,bc1191,4,2,1, June,2020,44007,Pasco,Pasco,M,NA,Kochia,NA,NA,NA,NA,0,0,0
P131,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1097,NA,bc1106,8,5,1, June,2020,44007,Pasco,Pasco,M,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P132,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1100,NA,bc1106,44,45,1, June,2020,44007,Pasco,Pasco,M,NA,Russian thistle,NA,NA,NA,NA,1,0,0
P132,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,trnF,NA,bc1100,NA,bc1106,20,9,1, June,2020,44007,Pasco,Pasco,M,NA,Russian thistle,NA,NA,NA,NA,1,0,0
P132,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1100,NA,bc1106,2,16,1, June,2020,44007,Pasco,Pasco,M,NA,Russian thistle,NA,NA,NA,NA,1,0,0
P133,Pigweed,Amaranthaceae,Spiny pigweed,Amaranthus,Amaranthus spinosus,trnF,NA,bc1106,NA,bc1111,9,5,1, June,2020,44007,Pasco,Pasco,M,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P133,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,NA,bc1133,NA,bc1154,3,38,1, June,2020,44007,Pasco,Pasco,M,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P133,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1106,NA,bc1111,96,136,1, June,2020,44007,Pasco,Pasco,M,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P134,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,NA,bc1133,NA,bc1155,9,35,1, July,2020,44013,Moxee,Moxee,A,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P134,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1106,NA,bc1112,52,123,1, July,2020,44013,Moxee,Moxee,A,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P134,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,NA,bc1133,NA,bc1155,4,3,1, July,2020,44013,Moxee,Moxee,A,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P134,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,NA,bc1133,NA,bc1155,8,8,1, July,2020,44013,Moxee,Moxee,A,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P134,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1106,NA,bc1112,3,21,1, July,2020,44013,Moxee,Moxee,A,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P135,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,NA,bc1133,NA,bc1140,4,38,1, July,2020,44013,Mattawa,Mattawa,B,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P135,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1106,NA,bc1113,31,34,1, July,2020,44013,Mattawa,Mattawa,B,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P135,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,NA,bc1133,NA,bc1140,2,4,1, July,2020,44013,Mattawa,Mattawa,B,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P135,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1106,NA,bc1113,5,2,1, July,2020,44013,Mattawa,Mattawa,B,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P136,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1114,NA,bc1169,43,37,1, July,2020,44013,Mattawa,Mattawa,B,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P136,Grass,Poaceae,Meadow fescue,Festuca,Festuca pratensis,trnF,NA,bc1114,NA,bc1169,19,6,1, July,2020,44013,Mattawa,Mattawa,B,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P136,Grass,Poaceae,Ryegrass,Lolium,Lolium perenne,trnF,NA,bc1114,NA,bc1169,12,2,1, July,2020,44013,Mattawa,Mattawa,B,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P136,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,trnF,NA,bc1114,NA,bc1169,3,10,1, July,2020,44013,Mattawa,Mattawa,B,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P136,Nightshade,Solanaceae,Coyote tobacco,Nicotiana,Nicotiana attenuata,trnF,NA,bc1114,NA,bc1169,5,4,1, July,2020,44013,Mattawa,Mattawa,B,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P136,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1114,NA,bc1169,9,20,1, July,2020,44013,Mattawa,Mattawa,B,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P137,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,NA,bc1134,NA,bc1171,23,,1, July,2020,44013,Mattawa,Mattawa,B,NA,Russian thistle,NA,NA,NA,NA,1,1,0
P137,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,NA,bc1100,NA,bc1107,105,389,1, July,2020,44013,Mattawa,Mattawa,B,NA,Russian thistle,NA,NA,NA,NA,1,1,0
P137,Nightshade,Solanaceae,Henbane bell,Scopolia,Scopolia carniolica,trnF,NA,bc1100,NA,bc1107,14,2,1, July,2020,44013,Mattawa,Mattawa,B,NA,Russian thistle,NA,NA,NA,NA,1,1,0
P137,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1100,NA,bc1107,9,2,1, July,2020,44013,Mattawa,Mattawa,B,NA,Russian thistle,NA,NA,NA,NA,1,1,0
P138,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1107,NA,bc1112,218,376,1, July,2020,44013,Mattawa,Mattawa,D,NA,Kochia,NA,NA,NA,NA,1,1,0
P138,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1107,NA,bc1112,13,2,1, July,2020,44013,Mattawa,Mattawa,D,NA,Kochia,NA,NA,NA,NA,1,1,0
P139,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,NA,bc1108,NA,bc1114,7,14,1, July,2020,44013,Othello,Othello,E,NA,Russian thistle,NA,NA,NA,NA,1,1,0
P139,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,ITS,NA,bc1134,NA,bc1190,30,,1, July,2020,44013,Othello,Othello,E,NA,Russian thistle,NA,NA,NA,NA,1,1,0
P139,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,trnF,NA,bc1108,NA,bc1114,26,167,1, July,2020,44013,Othello,Othello,E,NA,Russian thistle,NA,NA,NA,NA,1,1,0
P139,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1108,NA,bc1114,33,13,1, July,2020,44013,Othello,Othello,E,NA,Russian thistle,NA,NA,NA,NA,1,1,0
P140,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,NA,bc1134,NA,bc1191,1,33,1, July,2020,44027,Moxee,Moxee,A,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P140,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1103,NA,bc1176,137,162,1, July,2020,44027,Moxee,Moxee,A,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P140,Crop,Asteraceae,Lettuce,Lactuca,Lactuca sativa,trnF,NA,bc1103,NA,bc1176,9,5,1, July,2020,44027,Moxee,Moxee,A,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P140,Nightshade,Solanaceae,Wild tomato,Solanum,Solanum pennellii,ITS,NA,bc1134,NA,bc1191,3,3,1, July,2020,44027,Moxee,Moxee,A,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P140,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,NA,bc1134,NA,bc1191,2,8,1, July,2020,44027,Moxee,Moxee,A,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P140,Nightshade,Solanaceae,Nightshade,Solanum,Solanum gourlayi,trnF,NA,bc1103,NA,bc1176,15,2,1, July,2020,44027,Moxee,Moxee,A,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P140,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1103,NA,bc1176,29,64,1, July,2020,44027,Moxee,Moxee,A,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P141,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,NA,bc1106,NA,bc1176,60,51,1, July,2020,44027,Mattawa,Mattawa,D,NA,Potato,NA,NA,NA,NA,1,0,1
P141,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,trnF,NA,bc1106,NA,bc1176,7,23,1, July,2020,44027,Mattawa,Mattawa,D,NA,Potato,NA,NA,NA,NA,1,0,1
P141,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1106,NA,bc1176,316,218,1, July,2020,44027,Mattawa,Mattawa,D,NA,Potato,NA,NA,NA,NA,1,0,1
P141,Nightshade,Solanaceae,Nightshade,Solanum,Solanum gourlayi,trnF,NA,bc1106,NA,bc1176,9,10,1, July,2020,44027,Mattawa,Mattawa,D,NA,Potato,NA,NA,NA,NA,1,0,1
P141,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1106,NA,bc1176,274,560,1, July,2020,44027,Mattawa,Mattawa,D,NA,Potato,NA,NA,NA,NA,1,0,1
P142,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,NA,bc1175,NA,bc1176,3,10,1, July,2020,44027,Othello,Othello,E,NA,Kochia,NA,NA,NA,NA,1,0,0
P142,Crop,Asteraceae,Lettuce,Lactuca,Lactuca sativa,trnF,NA,bc1175,NA,bc1176,3,4,1, July,2020,44027,Othello,Othello,E,NA,Kochia,NA,NA,NA,NA,1,0,0
P142,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1175,NA,bc1176,4,3,1, July,2020,44027,Othello,Othello,E,NA,Kochia,NA,NA,NA,NA,1,0,0
P143,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,NA,bc1134,NA,bc1155,3,137,1, July,2020,44027,Othello,Othello,E,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P143,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1169,NA,bc1176,9,13,1, July,2020,44027,Othello,Othello,E,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P143,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1169,NA,bc1176,1,42,1, July,2020,44027,Othello,Othello,E,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P144,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,NA,bc1134,NA,bc1140,1,33,1, July,2020,44028,Paterson,Paterson,J,NA,Russian thistle,NA,NA,NA,NA,1,1,0
P144,Lambsquarter,Amaranthaceae,Lambsquarter,Chenopodium,Chenopodium quinoa,trnF,NA,bc1107,NA,bc1176,5,2,1, July,2020,44028,Paterson,Paterson,J,NA,Russian thistle,NA,NA,NA,NA,1,1,0
P144,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,NA,bc1134,NA,bc1140,2,6,1, July,2020,44028,Paterson,Paterson,J,NA,Russian thistle,NA,NA,NA,NA,1,1,0
P144,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1107,NA,bc1176,10,16,1, July,2020,44028,Paterson,Paterson,J,NA,Russian thistle,NA,NA,NA,NA,1,1,0
P145,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,NA,bc1134,NA,bc1189,1,15,1, July,2020,44028,Paterson,Paterson,J,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P145,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,ITS,NA,bc1134,NA,bc1189,2,4,1, July,2020,44028,Paterson,Paterson,J,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P145,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1108,NA,bc1176,115,122,1, July,2020,44028,Paterson,Paterson,J,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P145,Weed,Asteraceae,Goldenrod,Solidago,Solidago canadensis,trnF,NA,bc1108,NA,bc1176,1,87,1, July,2020,44028,Paterson,Paterson,J,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P145,Tree,Malvaceae,Linden,Tilia,Tilia japonica,trnF,NA,bc1108,NA,bc1176,9,4,1, July,2020,44028,Paterson,Paterson,J,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P145,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1108,NA,bc1176,11,3,1, July,2020,44028,Paterson,Paterson,J,NA,Russian thistle,NA,NA,NA,NA,0,1,0
P146,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,NA,bc1142,NA,bc1176,4,30,1, August,2020,44055,Moxee,Moxee,A,NA,Kochia,NA,NA,NA,NA,0,0,1
P146,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1142,NA,bc1176,9,6,1, August,2020,44055,Moxee,Moxee,A,NA,Kochia,NA,NA,NA,NA,0,0,1
P146,Crop,Asteraceae,Lettuce,Lactuca,Lactuca sativa,trnF,NA,bc1142,NA,bc1176,2,6,1, August,2020,44055,Moxee,Moxee,A,NA,Kochia,NA,NA,NA,NA,0,0,1
P147,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,NA,bc1143,NA,bc1176,6,32,1, August,2020,44055,Moxee,Moxee,A,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P147,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1143,NA,bc1176,102,79,1, August,2020,44055,Moxee,Moxee,A,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P147,Mustard,Brassicaceae,Wild cabbage,Brassica,Brassica oleracea,trnF,NA,bc1143,NA,bc1176,8,5,1, August,2020,44055,Moxee,Moxee,A,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P147,Tree,Oleaceae,Privet,Ligustrum,Ligustrum lucidum,trnF,NA,bc1143,NA,bc1176,11,3,1, August,2020,44055,Moxee,Moxee,A,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P147,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1143,NA,bc1176,9,3,1, August,2020,44055,Moxee,Moxee,A,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P148,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,NA,bc1144,NA,bc1176,20,45,1, August,2020,44055,Othello,Othello,F,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P148,Pigweed,Amaranthaceae,Spiny pigweed,Amaranthus,Amaranthus spinosus,trnF,NA,bc1144,NA,bc1176,13,4,1, August,2020,44055,Othello,Othello,F,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P148,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1144,NA,bc1176,245,212,1, August,2020,44055,Othello,Othello,F,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P148,Crop,Polygonaceae,Common buckwheat,Fagopyrum,Fagopyrum esculentum,trnF,NA,bc1144,NA,bc1176,25,2,1, August,2020,44055,Othello,Othello,F,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P148,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1144,NA,bc1176,22,32,1, August,2020,44055,Othello,Othello,F,NA,Russian thistle,NA,NA,NA,NA,0,0,0
P149,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,NA,bc1103,NA,bc1177,59,253,1, August,2020,44055,Othello,Othello,G,NA,Kochia,NA,NA,NA,NA,0,0,0
P149,Nightshade,Solanaceae,Clammy groundcherry,Physalis,Physalis heterophylla,trnF,NA,bc1103,NA,bc1177,7,2,1, August,2020,44055,Othello,Othello,G,NA,Kochia,NA,NA,NA,NA,0,NA,0
P150,Crop,Amaranthaceae,Beet,Beta,Beta vulgaris,trnF,NA,bc1105,NA,bc1177,14,2,1, August,2020,44055,Othello,Othello,G,NA,Kochia,NA,NA,NA,NA,0,1,0
P150,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,NA,bc1105,NA,bc1177,41,261,1, August,2020,44055,Othello,Othello,G,NA,Kochia,NA,NA,NA,NA,0,1,0
P150,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,ITS,NA,bc1123,NA,bc1173,11,2,1, August,2020,44055,Othello,Othello,G,NA,Kochia,NA,NA,NA,NA,0,1,0
P150,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,trnF,NA,bc1105,NA,bc1177,5,12,1, August,2020,44055,Othello,Othello,G,NA,Kochia,NA,NA,NA,NA,0,1,0
P150,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1105,NA,bc1177,25,4,1, August,2020,44055,Othello,Othello,G,NA,Kochia,NA,NA,NA,NA,0,1,0
P150,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,NA,bc1123,NA,bc1173,6,10,1, August,2020,44055,Othello,Othello,G,NA,Kochia,NA,NA,NA,NA,0,1,0
P150,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,NA,bc1123,NA,bc1173,22,67,1, August,2020,44055,Othello,Othello,G,NA,Kochia,NA,NA,NA,NA,0,1,0
P150,Nightshade,Solanaceae,Wild tomato,Solanum,Solanum pennellii,ITS,NA,bc1123,NA,bc1173,27,78,1, August,2020,44055,Othello,Othello,G,NA,Kochia,NA,NA,NA,NA,0,1,0
P150,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,NA,bc1123,NA,bc1173,49,226,1, August,2020,44055,Othello,Othello,G,NA,Kochia,NA,NA,NA,NA,0,1,0
P150,Nightshade,Solanaceae,Nightshade,Solanum,Solanum gourlayi,trnF,NA,bc1105,NA,bc1177,10,2,1, August,2020,44055,Othello,Othello,G,NA,Kochia,NA,NA,NA,NA,0,1,0
P150,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,NA,bc1123,NA,bc1173,31,68,1, August,2020,44055,Othello,Othello,G,NA,Kochia,NA,NA,NA,NA,0,1,0
P151,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,NA,bc1106,NA,bc1177,3,3,1, August,2020,44070,Mattawa,Mattawa,C,NA,Russian thistle,NA,NA,NA,NA,0,0,1
P151,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1106,NA,bc1177,11,10,1, August,2020,44070,Mattawa,Mattawa,C,NA,Russian thistle,NA,NA,NA,NA,0,0,1
P151,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1106,NA,bc1177,1,6,1, August,2020,44070,Mattawa,Mattawa,C,NA,Russian thistle,NA,NA,NA,NA,0,0,1
P152,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,NA,bc1175,NA,bc1177,3,42,1, August,2020,44070,Othello,Othello,E,NA,Kochia,NA,NA,NA,NA,1,0,0
P153,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,NA,bc1169,NA,bc1177,16,93,1, August,2020,44070,Othello,Othello,E,NA,Kochia,NA,NA,NA,NA,0,1,0
P153,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,trnF,NA,bc1169,NA,bc1177,4,8,1, August,2020,44070,Othello,Othello,E,NA,Kochia,NA,NA,NA,NA,0,1,0
P153,Weed,Boraginaceae,Fiddleneck,Amsinckia,Amsinckia intermedia,trnF,NA,bc1169,NA,bc1177,5,8,1, August,2020,44070,Othello,Othello,E,NA,Kochia,NA,NA,NA,NA,0,1,0
P153,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1169,NA,bc1177,3,34,1, August,2020,44070,Othello,Othello,E,NA,Kochia,NA,NA,NA,NA,0,1,0
P154,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,NA,bc1107,NA,bc1177,5,9,1, August,2020,44070,Othello,Othello,E,NA,Kochia,NA,NA,NA,NA,1,0,0
P154,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,NA,bc1107,NA,bc1177,4,2,1, August,2020,44070,Othello,Othello,E,NA,Kochia,NA,NA,NA,NA,1,0,0
P154,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,NA,bc1107,NA,bc1177,1,25,1, August,2020,44070,Othello,Othello,E,NA,Kochia,NA,NA,NA,NA,1,0,0
P155,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,NA,bc1124,NA,bc1171,3,3,1, August,2020,44070,Othello,Othello,E,NA,Russian thistle,NA,NA,NA,NA,1,0,0
P155,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,NA,bc1108,NA,bc1177,6,3,1, August,2020,44070,Othello,Othello,E,NA,Russian thistle,NA,NA,NA,NA,1,0,0
P155,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,NA,bc1124,NA,bc1171,1,31,1, August,2020,44070,Othello,Othello,E,NA,Russian thistle,NA,NA,NA,NA,1,0,0
