BLH_ID,type,family,common_name,genus,organism,primer,BC,Barcode,OTU ,Sequences,blh_mix_count,time_period,Year,Date,region,region_original,site_name,host_plant,BCTV,CPt,S_citri,
P79,Weed,Asteraceae,Horseweed,Erigeron,Erigeron canadensis,trnF,bc1106,bc1109,41,47,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,1,1,0,
P79,Weed,Asteraceae,Fleabane,Erigeron,Erigeron leptorhizon,ITS,bc1146,bc1190,52,15,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,1,1,0,
P79,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,bc1146,bc1190,65,39,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,1,1,0,
P79,Nightshade,Solanaceae,Matrimony vine,Lycium,Lycium chinense,trnF,bc1106,bc1109,42,50,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,1,1,0,
P79,Weed,Malvaceae,Mallow,Malva,Malva parviflora,ITS,bc1146,bc1190,18,3,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,1,1,0,
P79,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,bc1106,bc1109,605,333,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,1,1,0,
P79,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,trnF,bc1106,bc1109,46,35,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,1,1,0,
P79,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,bc1146,bc1190,17,4,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,1,1,0,
P79,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,bc1106,bc1109,18,3,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,1,1,0,
P80,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,bc1146,bc1191,2039,447,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,1,0,0,
P80,Weed,Asteraceae,Prickly Lettuce,Lactuca,Lactuca serriola,ITS,bc1146,bc1191,70,26,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,1,0,0,
P80,Tree,Rosaceae,Peach,Prunus,Prunus persica,ITS,bc1146,bc1191,316,31,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,1,0,0,
P80,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,bc1106,bc1110,16,2,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,1,0,0,
P80,Nightshade,Solanaceae,Nightshade,Solanum,Solanum gourlayi,trnF,bc1106,bc1110,3,12,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,1,0,0,
P80,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,bc1146,bc1191,1529,870,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,1,0,0,
P80,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,bc1106,bc1110,168,866,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,1,0,0,
P81,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,bc1111,bc1175,11,2,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,0,1,0,
P81,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,bc1146,bc1173,39,2,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,0,1,0,
P81,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,bc1146,bc1173,11,8,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,0,1,0,
P81,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,trnF,bc1111,bc1175,27,7,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,0,1,0,
P81,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,bc1146,bc1173,1578,742,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,0,1,0,
P81,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,bc1146,bc1173,499,189,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,0,1,0,
P81,Weed,Malvaceae,Mallow,Malva,Malva parviflora,ITS,bc1146,bc1173,27,3,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,0,1,0,
P81,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,bc1111,bc1175,150,269,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,0,1,0,
P81,Tree,Ulmaceae,Elm,Ulmus,Ulmus pumila,ITS,bc1146,bc1173,40,2,1, May,2020,43969,Mattawa,Mattawa,B,Flixweed,0,1,0,
P82,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,bc1146,bc1154,4,3,1, May,2020,43969,Mattawa,Mattawa,B,Russian thistle,0,0,1,
P82,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,bc1146,bc1154,23,4,1, May,2020,43969,Mattawa,Mattawa,B,Russian thistle,0,0,1,
P82,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,bc1146,bc1154,10,2,1, May,2020,43969,Mattawa,Mattawa,B,Russian thistle,0,0,1,
P82,Tree,Ulmaceae,Elm,Ulmus,Ulmus pumila,ITS,bc1146,bc1154,41,304,1, May,2020,43969,Mattawa,Mattawa,B,Russian thistle,0,0,1,
P83,Weed,Amaryllidaceae,Wild onion,Allium,Allium pskemense,ITS,bc1146,bc1155,16,4,1, May,2020,43969,Mattawa,Mattawa,B,Russian thistle,1,1,0,
P83,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,bc1146,bc1155,5,19,1, May,2020,43969,Mattawa,Mattawa,B,Russian thistle,1,1,0,
P83,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,bc1146,bc1155,999,1107,1, May,2020,43969,Mattawa,Mattawa,B,Russian thistle,1,1,0,
P83,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,bc1146,bc1155,38,2,1, May,2020,43969,Mattawa,Mattawa,B,Russian thistle,1,1,0,
P83,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,bc1146,bc1155,247,151,1, May,2020,43969,Mattawa,Mattawa,B,Russian thistle,1,1,0,
P83,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium altissimum,ITS,bc1146,bc1155,101,9,1, May,2020,43969,Mattawa,Mattawa,B,Russian thistle,1,1,0,
P83,Crop,Fabaceae,Cowpea,Vigna,Vigna unguiculata,ITS,bc1146,bc1155,25,3,1, May,2020,43969,Mattawa,Mattawa,B,Russian thistle,1,1,0,
P84,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,bc1140,bc1146,3189,3334,1, May,2020,43969,Mattawa,Mattawa,C,Kochia,1,0,0,
P84,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,bc1140,bc1146,82,2,1, May,2020,43969,Mattawa,Mattawa,C,Kochia,1,0,0,
P84,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,bc1140,bc1146,81,2,1, May,2020,43969,Mattawa,Mattawa,C,Kochia,1,0,0,
P84,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,bc1140,bc1146,51,4,1, May,2020,43969,Mattawa,Mattawa,C,Kochia,1,0,0,
P85,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,bc1146,bc1189,54,3,1, May,2020,43969,Mattawa,Mattawa,C,Potato,1,1,0,
P85,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,ITS,bc1146,bc1189,17,9,1, May,2020,43969,Mattawa,Mattawa,C,Potato,1,1,0,
P85,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,bc1146,bc1189,7412,3287,1, May,2020,43969,Mattawa,Mattawa,C,Potato,1,1,0,
P85,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,bc1109,bc1175,908,170,1, May,2020,43969,Mattawa,Mattawa,C,Potato,1,1,0,
P86,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,trnF,bc1110,bc1175,8,15,1, May,2020,43969,Mattawa,Mattawa,C,Potato,1,0,0,
P86,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,bc1152,bc1170,58,2,1, May,2020,43969,Mattawa,Mattawa,C,Potato,1,0,0,
P86,Grass,Poaceae,Wolly bluegrass,Poa,Poa sublanata,trnF,bc1110,bc1175,2,16,1, May,2020,43969,Mattawa,Mattawa,C,Potato,1,0,0,
P86,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,bc1152,bc1170,1653,2090,1, May,2020,43969,Mattawa,Mattawa,C,Potato,1,0,0,
P86,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,bc1110,bc1175,5,57,1, May,2020,43969,Mattawa,Mattawa,C,Potato,1,0,0,
P87,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,bc1152,bc1171,17,4,1, May,2020,43969,Mattawa,Mattawa,C,Flixweed,1,0,0,
P87,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,bc1152,bc1171,1320,1473,1, May,2020,43969,Mattawa,Mattawa,C,Flixweed,1,0,0,
P87,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,bc1152,bc1171,37,2,1, May,2020,43969,Mattawa,Mattawa,C,Flixweed,1,0,0,
P87,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,bc1111,bc1169,6,17,1, May,2020,43969,Mattawa,Mattawa,C,Flixweed,1,0,0,
P87,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,bc1152,bc1171,4,14,1, May,2020,43969,Mattawa,Mattawa,C,Flixweed,1,0,0,
P88,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,bc1152,bc1172,2534,2894,1, May,2020,43969,Mattawa,Mattawa,C,Russian thistle,1,1,0,
P88,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,bc1152,bc1172,45,5,1, May,2020,43969,Mattawa,Mattawa,C,Russian thistle,1,1,0,
P88,Nightshade,Solanaceae,Matrimony vine,Lycium,Lycium ferocissimum,trnF,bc1112,bc1169,1,10,1, May,2020,43969,Mattawa,Mattawa,C,Russian thistle,1,1,0,
P88,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,bc1152,bc1172,49,4,1, May,2020,43969,Mattawa,Mattawa,C,Russian thistle,1,1,0,
P88,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,bc1112,bc1169,2,3,1, May,2020,43969,Mattawa,Mattawa,C,Russian thistle,1,1,0,
P89,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,bc1152,bc1190,29,12,1, May,2020,43969,Mattawa,Mattawa,D,Russian thistle,1,1,0,
P89,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,bc1152,bc1190,2772,1888,1, May,2020,43969,Mattawa,Mattawa,D,Russian thistle,1,1,0,
P89,Tree,Fagaceae,Oak,Quercus,Quercus robur,ITS,bc1152,bc1190,51,3,1, May,2020,43969,Mattawa,Mattawa,D,Russian thistle,1,1,0,
P89,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,bc1113,bc1169,21,31,1, May,2020,43969,Mattawa,Mattawa,D,Russian thistle,1,1,0,
P89,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,bc1152,bc1190,157,4,1, May,2020,43969,Mattawa,Mattawa,D,Russian thistle,1,1,0,
P89,Tree,Sapindaceae,Sugar maple,Acer,Acer saccharinum,ITS,bc1152,bc1190,112,10,1, May,2020,43969,Mattawa,Mattawa,D,Russian thistle,1,1,0,
P89,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,bc1152,bc1190,39,4,1, May,2020,43969,Mattawa,Mattawa,D,Russian thistle,1,1,0,
P90,Grass,Poaceae,Barbed Goatgrass,Aegilops,Aegilops triuncialis,ITS,bc1152,bc1191,6,6,1, May,2020,43969,Mattawa,Mattawa,D,Russian thistle,1,0,0,
P90,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,bc1152,bc1191,19,2,1, May,2020,43969,Mattawa,Mattawa,D,Russian thistle,1,0,0,
P90,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,bc1152,bc1191,7,4,1, May,2020,43969,Mattawa,Mattawa,D,Russian thistle,1,0,0,
P90,Grass,Poaceae,Rye,Secale,Secale cereale,ITS,bc1152,bc1191,4,14,1, May,2020,43969,Mattawa,Mattawa,D,Russian thistle,1,0,0,
P90,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,bc1152,bc1191,9,4,1, May,2020,43969,Mattawa,Mattawa,D,Russian thistle,1,0,0,
P90,Grass,Poaceae,Wheat,Triticum,Triticum aestivum,ITS,bc1152,bc1191,104,108,1, May,2020,43969,Mattawa,Mattawa,D,Russian thistle,1,0,0,
P91,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,bc1152,bc1192,71,8,1, May,2020,43969,Mattawa,Mattawa,D,Russian thistle,0,0,0,
P91,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,bc1152,bc1192,2131,2539,1, May,2020,43969,Mattawa,Mattawa,D,Russian thistle,0,0,0,
P91,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,bc1152,bc1192,55,2,1, May,2020,43969,Mattawa,Mattawa,D,Russian thistle,0,0,0,
P91,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,bc1152,bc1192,21,7,1, May,2020,43969,Mattawa,Mattawa,D,Russian thistle,0,0,0,
P92,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,bc1110,bc1169,58,311,1, May,2020,43969,Othello,Othello,F,Kochia,0,0,0,
P92,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,bc1152,bc1173,177,207,1, May,2020,43969,Othello,Othello,F,Kochia,0,0,0,
P92,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,ITS,bc1152,bc1173,23,11,1, May,2020,43969,Othello,Othello,F,Kochia,0,0,0,
P92,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,bc1152,bc1173,40,2,1, May,2020,43969,Othello,Othello,F,Kochia,0,0,0,
P92,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,bc1152,bc1173,5,12,1, May,2020,43969,Othello,Othello,F,Kochia,0,0,0,
P92,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,bc1152,bc1173,298,247,1, May,2020,43969,Othello,Othello,F,Kochia,0,0,0,
P92,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,bc1110,bc1169,21,8,1, May,2020,43969,Othello,Othello,F,Kochia,0,0,0,
P92,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,bc1152,bc1173,277,145,1, May,2020,43969,Othello,Othello,F,Kochia,0,0,0,
P92,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,bc1110,bc1169,12,70,1, May,2020,43969,Othello,Othello,F,Kochia,0,0,0,
P93,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,bc1097,bc1107,4,2,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P93,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,bc1152,bc1154,35,24,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P93,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,bc1152,bc1154,1843,909,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P93,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,bc1097,bc1107,24,31,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P93,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,bc1152,bc1154,31,3,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P93,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,bc1152,bc1154,723,136,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P93,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,bc1152,bc1154,371,30,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P94,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,bc1152,bc1155,260,561,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P94,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,bc1152,bc1155,20,2,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P94,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,ITS,bc1152,bc1155,16,26,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P94,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,bc1152,bc1155,21,2,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P94,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,bc1152,bc1155,22,2,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P94,Weed,Geraniaceae,Storksbill,Erodium,Erodium carvifolium,trnF,bc1107,bc1111,9,5,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P94,Weed,Geraniaceae,Filaree,Erodium,Erodium cicutarium,ITS,bc1152,bc1155,14,4,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P94,Nightshade,Solanaceae,Matrimony vine,Lycium,Lycium chinense,trnF,bc1107,bc1111,3,14,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P94,Weed,Lauraceae,Phoebe hungmoensis,Phoebe,Phoebe hungmoensis,trnF,bc1107,bc1111,2,18,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,1,NA,0,
P94,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium altissimum,ITS,bc1152,bc1155,89,12,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P94,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,bc1152,bc1155,8,13,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P94,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,bc1107,bc1111,1,34,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P94,Tree,Malvaceae,Linden,Tilia,Tilia x,ITS,bc1152,bc1155,43,13,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P94,Crop,Fabaceae,Cowpea,Vigna,Vigna unguiculata,ITS,bc1152,bc1155,35,18,1, May,2020,43976,Paterson,Paterson,H,Russian thistle,0,1,0,
P95,Weed,Asteraceae,Yarrow,Achillea,Achillea millefolium,ITS,bc1140,bc1152,91,10,1, May,2020,43978,Paterson,Paterson,J,Russian thistle,0,0,1,
P95,Weed,Asteraceae,Yarrow,Achillea,Achillea millefolium,trnF,bc1107,bc1113,2,19,1, May,2020,43978,Paterson,Paterson,J,Russian thistle,0,0,1,
P95,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,bc1107,bc1113,7,4,1, May,2020,43978,Paterson,Paterson,J,Russian thistle,0,0,1,
P95,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,bc1140,bc1152,348,237,1, May,2020,43978,Paterson,Paterson,J,Russian thistle,0,0,1,
P95,Crop,Apiaceae,Carrot,Daucus,Daucus carota,ITS,bc1140,bc1152,163,55,1, May,2020,43978,Paterson,Paterson,J,Russian thistle,0,0,1,
P95,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,bc1140,bc1152,250,140,1, May,2020,43978,Paterson,Paterson,J,Russian thistle,0,0,1,
P95,Weed,Geraniaceae,Filaree,Erodium,Erodium cicutarium,ITS,bc1140,bc1152,350,190,1, May,2020,43978,Paterson,Paterson,J,Russian thistle,0,0,1,
P95,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,bc1140,bc1152,16,5,1, May,2020,43978,Paterson,Paterson,J,Russian thistle,0,0,1,
P95,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,bc1140,bc1152,57,22,1, May,2020,43978,Paterson,Paterson,J,Russian thistle,0,0,1,
P95,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,bc1107,bc1113,1,28,1, May,2020,43978,Paterson,Paterson,J,Russian thistle,0,0,1,
P96,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,bc1152,bc1189,994,344,1, May,2020,43978,Pasco,Pasco,N,Tumble mustard,1,1,0,
P96,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,trnF,bc1107,bc1114,3,10,1, May,2020,43978,Pasco,Pasco,N,Tumble mustard,1,1,0,
P96,Weed,Geraniaceae,Filaree,Erodium,Erodium cicutarium,ITS,bc1152,bc1189,96,20,1, May,2020,43978,Pasco,Pasco,N,Tumble mustard,1,1,0,
P96,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,bc1107,bc1114,5,2,1, May,2020,43978,Pasco,Pasco,N,Tumble mustard,1,1,0,
P96,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium altissimum,ITS,bc1152,bc1189,75,10,1, May,2020,43978,Pasco,Pasco,N,Tumble mustard,1,1,0,
P96,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium altissimum,trnF,bc1107,bc1114,2,27,1, May,2020,43978,Pasco,Pasco,N,Tumble mustard,1,1,0,
P96,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,bc1152,bc1189,1466,470,1, May,2020,43978,Pasco,Pasco,N,Tumble mustard,1,1,0,
P96,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,bc1152,bc1189,208,35,1, May,2020,43978,Pasco,Pasco,N,Tumble mustard,1,1,0,
P96,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,bc1107,bc1114,5,92,1, May,2020,43978,Pasco,Pasco,N,Tumble mustard,1,1,0,
P97,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,bc1107,bc1120,6,2,1, May,2020,43978,Pasco,Pasco,M,Kochia,0,1,0,
P97,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,bc1153,bc1171,6737,2420,1, May,2020,43978,Pasco,Pasco,M,Kochia,0,1,0,
P97,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,bc1153,bc1171,91,3,1, May,2020,43978,Pasco,Pasco,M,Kochia,0,1,0,
P97,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,ITS,bc1153,bc1171,413,46,1, May,2020,43978,Pasco,Pasco,M,Kochia,0,1,0,
P97,Tree,Rutaceae,Sweet orange,Citrus,Citrus benikoji,trnF,bc1107,bc1120,2,10,1, May,2020,43978,Pasco,Pasco,M,Kochia,0,1,0,
P97,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,bc1153,bc1171,230,6,1, May,2020,43978,Pasco,Pasco,M,Kochia,0,1,0,
P97,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,bc1153,bc1171,174,29,1, May,2020,43978,Pasco,Pasco,M,Kochia,0,1,0,
P97,Tree,Rosaceae,Peach,Prunus,Prunus persica,ITS,bc1153,bc1171,135,2,1, May,2020,43978,Pasco,Pasco,M,Kochia,0,1,0,
P97,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,bc1107,bc1120,11,6,1, May,2020,43978,Pasco,Pasco,M,Kochia,0,1,0,
P97,Grass,Poaceae,Rye,Secale,Secale cereale,ITS,bc1153,bc1171,134,2,1, May,2020,43978,Pasco,Pasco,M,Kochia,0,1,0,
P97,Tree,Smilacaceae,Greenbriar,Smilax,Smilax aberrans,ITS,bc1153,bc1171,138,2,1, May,2020,43978,Pasco,Pasco,M,Kochia,0,1,0,
P97,Nightshade,Solanaceae,Tansyleaf nightshade,Solanum,Solanum pinnatisectum,ITS,bc1153,bc1171,3785,689,1, May,2020,43978,Pasco,Pasco,M,Kochia,0,1,0,
P97,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,bc1107,bc1120,9,103,1, May,2020,43978,Pasco,Pasco,M,Kochia,0,1,0,
P97,Tree,Malvaceae,Linden,Tilia,Tilia cordata,ITS,bc1153,bc1171,98,2,1, May,2020,43978,Pasco,Pasco,M,Kochia,0,1,0,
P98,Kochia,Amaranthaceae,Fireweed kochia,Bassia,Bassia littorea,trnF,bc1107,bc1109,11,11,1, May,2020,43978,Pasco,Pasco,M,Kochia,1,0,0,
P98,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,bc1153,bc1172,424,377,1, May,2020,43978,Pasco,Pasco,M,Kochia,1,0,0,
P98,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,bc1153,bc1172,69,61,1, May,2020,43978,Pasco,Pasco,M,Kochia,1,0,0,
P98,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,bc1153,bc1172,39,2,1, May,2020,43978,Pasco,Pasco,M,Kochia,1,0,0,
P98,Crop,Rosaceae,Blackberry,Rubus,Rubus allegheniensis,ITS,bc1153,bc1172,11,5,1, May,2020,43978,Pasco,Pasco,M,Kochia,1,0,0,
P98,Russian thistle,Amaranthaceae,Slender Russian thistle,Salsola,Salsola collina,trnF,bc1107,bc1109,33,36,1, May,2020,43978,Pasco,Pasco,M,Kochia,1,0,0,
P98,Tree,Smilacaceae,Greenbriar,Smilax,Smilax aberrans,ITS,bc1153,bc1172,237,219,1, May,2020,43978,Pasco,Pasco,M,Kochia,1,0,0,
P98,Nightshade,Solanaceae,Nightshade,Solanum,Solanum gourlayi,trnF,bc1107,bc1109,10,2,1, May,2020,43978,Pasco,Pasco,M,Kochia,1,0,0,
P98,Nightshade,Solanaceae,Nightshade,Solanum,Solanum gracilifrons,trnF,bc1107,bc1109,5,4,1, May,2020,43978,Pasco,Pasco,M,Kochia,1,0,0,
P98,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,trnF,bc1107,bc1109,7,87,1, May,2020,43978,Pasco,Pasco,M,Kochia,1,0,0,
P98,Weed,Asteraceae,Goldenrod,Solidago,Solidago canadensis,trnF,bc1107,bc1109,12,2,1, May,2020,43978,Pasco,Pasco,M,Kochia,1,0,0,
